date,price
2003-5-30,9487.379883
2003-6-2,9637.530273
2003-6-3,9662.820312
2003-6-5,9639.009766
2003-6-6,9694.629883
2003-6-9,9733.509766
2003-6-10,9703.719727
2003-6-11,9662.05957
2003-6-12,9736.839844
2003-6-13,9855.639648
2003-6-16,9862.280273
2003-6-17,10030.37012
2003-6-18,9970.299805
2003-6-19,9980.110352
2003-6-20,9930.30957
2003-6-23,9734.290039
2003-6-24,9629.349609
2003-6-25,9628.990234
2003-6-26,9606.110352
2003-6-27,9657.209961
2003-6-30,9577.120117
2003-7-2,9602.620117
2003-7-3,9646.099609
2003-7-4,9636.80957
2003-7-7,9892.400391
2003-7-8,9992.870117
2003-7-9,10027.41016
2003-7-10,9983.30957
2003-7-11,9911.5
2003-7-14,10122.40039
2003-7-15,10135.54981
2003-7-16,10207.16992
2003-7-17,10096.71973
2003-7-18,10140.83984
2003-7-21,10102.86035
2003-7-22,10008.70996
2003-7-23,9900.55957
2003-7-24,9923.139648
2003-7-25,9939.200195
2003-7-28,10134.87988
2003-7-29,10198.59961
2003-7-30,10121.21973
2003-7-31,10134.83008
2003-8-1,10248.59961
2003-8-4,10183.13965
2003-8-5,10177.37988
2003-8-6,9987.540039
2003-8-7,9958.049805
2003-8-8,9945.219727
2003-8-11,10093.54004
2003-8-12,10184.16992
2003-8-13,10301.46973
2003-8-14,10374.01953
2003-8-15,10424.55957
2003-8-18,10525.04004
2003-8-19,10509.29004
2003-8-20,10475.33008
2003-8-21,10643.62988
2003-8-22,10760.73047
2003-8-25,10764.21973
2003-8-26,10753.92969
2003-8-27,10678.54981
2003-8-28,10760.12012
2003-8-29,10908.99023
2003-9-1,10903.40039
2003-9-2,10939.94043
2003-9-3,11102.36035
2003-9-4,11138.62012
2003-9-5,11170.61035
2003-9-8,11165.28027
2003-9-9,11046.82031
2003-9-10,10810.30957
2003-9-11,10883.51953
2003-9-15,10992.73047
2003-9-16,11071.37988
2003-9-17,11140.04981
2003-9-18,11069.21973
2003-9-19,10968.41992
2003-9-22,10873.26953
2003-9-23,10944.36035
2003-9-24,11295.88965
2003-9-25,11286.51953
2003-9-26,11290.15039
2003-9-29,11141.28027
2003-9-30,11229.87012
2003-10-2,11546.12012
2003-10-3,11608.71973
2003-10-6,11734.48047
2003-10-7,11723.91992
2003-10-8,11720.79981
2003-10-9,11800.37012
2003-10-10,11935.83008
2003-10-13,11961.96973
2003-10-14,11856.01953
2003-10-15,12056.17969
2003-10-16,12027.57031
2003-10-17,12044.49023
2003-10-20,12147.88965
2003-10-21,12250.69043
2003-10-22,12238.62988
2003-10-23,11737.17969
2003-10-24,11736.37012
2003-10-27,11749.71973
2003-10-28,12091.87988
2003-10-29,12130.50977
2003-10-30,12143.34961
2003-10-31,12190.09961
2003-11-3,12386.80957
2003-11-4,12440.71973
2003-11-5,12438.91992
2003-11-6,12150.08984
2003-11-7,12215.16992
2003-11-10,12156.67969
2003-11-11,12003.62012
2003-11-12,11971.48047
2003-11-13,12227.57031
2003-11-14,12203.53027
2003-11-17,11997.01953
2003-11-18,12027.25977
2003-11-19,11872.99023
2003-11-20,11845.41016
2003-11-21,11839.79981
2003-11-24,11848.55957
2003-11-25,12008.07031
2003-11-26,12086.66992
2003-11-27,12075.99023
2003-11-28,12317.46973
2003-12-1,12456.99023
2003-12-2,12412.23047
2003-12-3,12361.17969
2003-12-4,12342.65039
2003-12-5,12314.73047
2003-12-8,12177.44043
2003-12-9,12393.63965
2003-12-10,12398.37988
2003-12-11,12554.58008
2003-12-12,12594.41992
2003-12-15,12520.16992
2003-12-16,12260.33008
2003-12-17,12193.12012
2003-12-18,12240.25
2003-12-19,12371.75
2003-12-22,12487.99023
2003-12-23,12420.50977
2003-12-24,12456.7002
2003-12-29,12464.29004
2003-12-30,12526.74023
2003-12-31,12575.94043
2004-1-2,12801.48047
2004-1-5,13005.33008
2004-1-6,13036.32031
2004-1-7,13157.67969
2004-1-8,13203.58984
2004-1-9,13385.79981
2004-1-12,13352.21973
2004-1-13,13396.65039
2004-1-14,13320.87988
2004-1-15,13249.80957
2004-1-16,13167.75977
2004-1-19,13253.30957
2004-1-20,13570.42969
2004-1-21,13750.58008
2004-1-26,13727.26953
2004-1-27,13761.87988
2004-1-28,13431.78027
2004-1-29,13334.00977
2004-1-30,13289.37012
2004-2-2,12999.98047
2004-2-3,13090.00977
2004-2-4,13086.73047
2004-2-5,13030.94043
2004-2-6,13309.59961
2004-2-9,13576.67969
2004-2-10,13515.66016
2004-2-11,13524.75977
2004-2-12,13625.12988
2004-2-13,13739.79981
2004-2-16,13831.53027
2004-2-17,13815.44043
2004-2-18,13928.37988
2004-2-19,13867.21973
2004-2-20,13868.37012
2004-2-23,13765.07031
2004-2-24,13756.41016
2004-2-25,13599.46973
2004-2-26,13674.63965
2004-2-27,13907.03027
2004-3-1,13918.65039
2004-3-2,13731.34961
2004-3-3,13454.08984
2004-3-4,13451.55957
2004-3-5,13454.75977
2004-3-8,13573.54004
2004-3-9,13397.25
2004-3-10,13214.2002
2004-3-11,13024.05957
2004-3-12,12932.23047
2004-3-15,12919.41016
2004-3-16,12932.62012
2004-3-17,12975.71973
2004-3-18,12816.19043
2004-3-19,12790.58008
2004-3-22,12550.91016
2004-3-23,12588.36035
2004-3-24,12678.12988
2004-3-25,12520.20996
2004-3-26,12483.24023
2004-3-29,12427.33984
2004-3-30,12641.38965
2004-3-31,12681.66992
2004-4-1,12676.25
2004-4-2,12731.75977
2004-4-6,12886.96973
2004-4-7,12920.04981
2004-4-8,12909.37012
2004-4-13,13031.80957
2004-4-14,12669.86035
2004-4-15,12479.25977
2004-4-16,12458.37988
2004-4-19,12450
2004-4-20,12394.37012
2004-4-21,12227.29981
2004-4-22,12167.7002
2004-4-23,12383.94043
2004-4-26,12132.67969
2004-4-27,12154.91016
2004-4-28,12165.30957
2004-4-29,12005.58008
2004-4-30,11942.95996
2004-5-3,11950.62012
2004-5-4,12098.29981
2004-5-5,11950.45996
2004-5-6,12010.30957
2004-5-7,11910.75977
2004-5-10,11485.5
2004-5-11,11508.08984
2004-5-12,11528.17969
2004-5-13,11396.94043
2004-5-14,11276.86035
2004-5-17,10967.65039
2004-5-18,11072.38965
2004-5-19,11469.41016
2004-5-20,11339.62012
2004-5-21,11576.00977
2004-5-24,11662.96973
2004-5-25,11692.55957
2004-5-27,11983.90039
2004-5-28,12116.87012
2004-5-31,12198.24023
2004-6-1,12105.54981
2004-6-2,12201.75
2004-6-3,11929.92969
2004-6-4,12022.63965
2004-6-7,12326.84961
2004-6-8,12344.16016
2004-6-9,12339.94043
2004-6-10,12422.87012
2004-6-11,12396.38965
2004-6-14,12076.57031
2004-6-15,12050.69043
2004-6-16,12161.78027
2004-6-17,12082.86035
2004-6-18,11855.54981
2004-6-21,11845.58984
2004-6-23,11849.76953
2004-6-24,12163.67969
2004-6-25,12185.51953
2004-6-28,12194.59961
2004-6-29,12116.29981
2004-6-30,12285.75
2004-7-2,12220.12988
2004-7-5,12252.11035
2004-7-6,12284.08008
2004-7-7,12320.25977
2004-7-8,12119.75
2004-7-9,12202.25977
2004-7-12,12191.00977
2004-7-13,12078.33008
2004-7-14,11932.83008
2004-7-15,11939.41016
2004-7-16,12059.2002
2004-7-19,12166.9502
2004-7-20,12123.62988
2004-7-21,12395.11035
2004-7-22,12320.20996
2004-7-23,12352.99023
2004-7-26,12319.83008
2004-7-27,12301.32031
2004-7-28,12320.26953
2004-7-29,12183.09961
2004-7-30,12238.03027
2004-8-2,12201.38965
2004-8-3,12357.12012
2004-8-4,12280.25977
2004-8-5,12491.91992
2004-8-6,12478.67969
2004-8-9,12467.41016
2004-8-10,12408.04004
2004-8-11,12343.12988
2004-8-12,12413.42969
2004-8-13,12359.83008
2004-8-16,12219.75
2004-8-17,12256.12012
2004-8-18,12228.54004
2004-8-19,12396.66992
2004-8-20,12376.90039
2004-8-23,12431.76953
2004-8-24,12646.49023
2004-8-25,12793.03027
2004-8-26,12784.38965
2004-8-27,12818.41992
2004-8-30,12877.78027
2004-8-31,12850.28027
2004-9-1,13023.87012
2004-9-2,12999.07031
2004-9-3,12948.09961
2004-9-6,13104.33984
2004-9-7,13136.04004
2004-9-8,13049.95996
2004-9-9,12942.2002
2004-9-10,13003.99023
2004-9-13,13139.57031
2004-9-14,13148.05957
2004-9-15,13084.40039
2004-9-16,13209.83984
2004-9-17,13224.92969
2004-9-20,13221.33008
2004-9-21,13304.48047
2004-9-22,13272.23047
2004-9-23,13280.42969
2004-9-24,13066.83984
2004-9-27,13021.90039
2004-9-28,12950.79981
2004-9-30,13120.03027
2004-10-4,13359.25
2004-10-5,13331.09961
2004-10-6,13271.57031
2004-10-7,13321.73047
2004-10-8,13241.45996
2004-10-11,13305.12988
2004-10-12,13251.58984
2004-10-13,13171.58008
2004-10-14,13035.37988
2004-10-15,13059.42969
2004-10-18,13034.74023
2004-10-19,13154.54981
2004-10-20,12999.12988
2004-10-21,13015.2002
2004-10-25,12818.09961
2004-10-26,12852.34961
2004-10-27,12838.70996
2004-10-28,13113.15039
2004-10-29,13054.66016
2004-11-1,13094.25
2004-11-2,13308.74023
2004-11-3,13397.66992
2004-11-4,13369.08984
2004-11-5,13494.9502
2004-11-8,13561.49023
2004-11-9,13516.66992
2004-11-10,13672.37012
2004-11-11,13624.50977
2004-11-12,13784.45996
2004-11-15,13932.21973
2004-11-16,13746.08008
2004-11-17,13824.98047
2004-11-18,13799.82031
2004-11-19,13787.67969
2004-11-22,13800.59961
2004-11-23,14023.29004
2004-11-24,13997.01953
2004-11-25,13926.61035
2004-11-26,13895.03027
2004-11-29,14066.91016
2004-11-30,14060.04981
2004-12-1,14162.79981
2004-12-2,14261.79004
2004-12-3,14211.83984
2004-12-6,14256.86035
2004-12-7,14235.78027
2004-12-8,14022.32031
2004-12-9,14008.82031
2004-12-10,13901.80957
2004-12-13,13886.16016
2004-12-14,14043.51953
2004-12-15,14078.54004
2004-12-16,14024.62988
2004-12-17,13992.44043
2004-12-20,14214.04004
2004-12-21,14180.79004
2004-12-22,14151.08008
2004-12-23,14235.29981
2004-12-24,14194.90039
2004-12-28,14196.9502
2004-12-29,14266.37988
2004-12-30,14163.54981
2004-12-31,14230.13965
2005-1-3,14237.41992
2005-1-4,14045.90039
2005-1-5,13764.36035
2005-1-6,13712.04004
2005-1-7,13574.86035
2005-1-10,13531.38965
2005-1-11,13509.25
2005-1-12,13565.30957
2005-1-13,13573.28027
2005-1-14,13494.78027
2005-1-17,13621.65039
2005-1-18,13604.21973
2005-1-19,13678.62988
2005-1-20,13543.58984
2005-1-21,13481.01953
2005-1-24,13386.99023
2005-1-25,13584.05957
2005-1-26,13623.67969
2005-1-27,13628.91016
2005-1-28,13650.05957
2005-1-31,13721.69043
2005-2-1,13578.25977
2005-2-2,13555.79981
2005-2-3,13515.33008
2005-2-4,13585.16992
2005-2-7,13795
2005-2-8,13845.62988
2005-2-14,14017.23047
2005-2-15,13995.83008
2005-2-16,14015.49023
2005-2-17,13967.82031
2005-2-18,14087.87012
2005-2-21,14111.65039
2005-2-22,14090.51953
2005-2-23,13957.94043
2005-2-24,14060.91016
2005-2-25,14157.08984
2005-2-28,14195.34961
2005-3-1,14061.15039
2005-3-2,13850.78027
2005-3-3,13892.37012
2005-3-4,13730.78027
2005-3-7,13771.9502
2005-3-8,13881.70996
2005-3-9,13941.46973
2005-3-10,13856.01953
2005-3-11,13890.92969
2005-3-14,13906.84961
2005-3-15,13816.75
2005-3-16,13832.51953
2005-3-17,13817.99023
2005-3-18,13828.37012
2005-3-21,13834.34961
2005-3-22,13776.46973
2005-3-23,13603.61035
2005-3-24,13597.09961
2005-3-29,13411.87988
2005-3-30,13425.75
2005-3-31,13516.87988
2005-4-1,13491.34961
2005-4-4,13513.41016
2005-4-6,13562.25977
2005-4-7,13602.34961
2005-4-8,13666.71973
2005-4-11,13659.92969
2005-4-12,13658.04981
2005-4-13,13799.62012
2005-4-14,13772.40039
2005-4-15,13638.75
2005-4-18,13355.23047
2005-4-19,13444.08984
2005-4-20,13501.62988
2005-4-21,13597.30957
2005-4-22,13693.54981
2005-4-25,13750.23047
2005-4-26,13859.58008
2005-4-27,13839.63965
2005-4-28,13909.41992
2005-4-29,13908.96973
2005-5-3,13893.98047
2005-5-4,13945.04981
2005-5-5,14061.7002
2005-5-6,14033.95996
2005-5-9,14085.08984
2005-5-10,14018.37988
2005-5-11,13939.79981
2005-5-12,13968.28027
2005-5-13,13866.80957
2005-5-17,13667.03027
2005-5-18,13627.00977
2005-5-19,13698.92969
2005-5-20,13717.41992
2005-5-23,13699.12988
2005-5-24,13719.32031
2005-5-25,13562.05957
2005-5-26,13569.99023
2005-5-27,13714.78027
2005-5-30,13845.09961
2005-5-31,13867.07031
2005-6-1,13873.07031
2005-6-2,13814.58008
2005-6-3,13818.4502
2005-6-6,13860.54981
2005-6-7,13837.29004
2005-6-8,13898.54981
2005-6-9,13898.30957
2005-6-10,13934.75977
2005-6-13,13952.01953
2005-6-14,13904.80957
2005-6-15,13914.29981
2005-6-16,13833.53027
2005-6-17,13912.03027
2005-6-20,13945.76953
2005-6-21,13979.34961
2005-6-22,14161.01953
2005-6-23,14190.44043
2005-6-24,14230.29004
2005-6-27,14176.04004
2005-6-28,14287.44043
2005-6-29,14277.28027
2005-6-30,14201.05957
2005-7-4,14177.87012
2005-7-5,14124.79981
2005-7-6,14149.92969
2005-7-7,14030.80957
2005-7-8,13964.46973
2005-7-11,14157.24023
2005-7-12,14146.9502
2005-7-13,14307.29981
2005-7-14,14491.54004
2005-7-15,14504.29004
2005-7-18,14567
2005-7-19,14567.74023
2005-7-20,14602.7002
2005-7-21,14620.13965
2005-7-22,14786.45996
2005-7-25,14794.03027
2005-7-26,14769.92969
2005-7-27,14801.86035
2005-7-28,14813.32031
2005-7-29,14880.98047
2005-8-1,14978.87988
2005-8-2,15137.08008
2005-8-3,15118.5
2005-8-4,15111.54004
2005-8-5,15051.32031
2005-8-8,15108.94043
2005-8-9,15047.83984
2005-8-10,15346.41016
2005-8-11,15445.2002
2005-8-12,15450.9502
2005-8-15,15466.05957
2005-8-16,15443.62012
2005-8-17,15449.58008
2005-8-18,15148.08984
2005-8-19,15038.61035
2005-8-22,15218.62988
2005-8-23,14973.88965
2005-8-24,14873.84961
2005-8-25,14889.09961
2005-8-26,14982.88965
2005-8-29,14836.96973
2005-8-30,14922.21973
2005-8-31,14903.54981
2005-9-1,15143.75
2005-9-2,15221.88965
2005-9-5,15227.83008
2005-9-6,15160.78027
2005-9-7,15224.57031
2005-9-8,15166.16992
2005-9-9,15165.76953
2005-9-12,15199.79004
2005-9-13,15070.55957
2005-9-14,15086.62012
2005-9-15,15041.01953
2005-9-16,14983.2002
2005-9-20,15241.86035
2005-9-21,15223.62012
2005-9-22,15179.9502
2005-9-23,15143.96973
2005-9-26,15274.30957
2005-9-27,15189.87988
2005-9-28,15221.45996
2005-9-29,15431.25
2005-9-30,15428.51953
2005-10-3,15394.38965
2005-10-4,15382.20996
2005-10-5,15161.03027
2005-10-6,14839.29981
2005-10-7,14847.79004
2005-10-10,14898.76953
2005-10-12,14575.01953
2005-10-13,14621.83008
2005-10-14,14485.87988
2005-10-17,14541.34961
2005-10-18,14597.40039
2005-10-19,14372.75977
2005-10-20,14408.94043
2005-10-21,14487.84961
2005-10-24,14402.34961
2005-10-25,14424.87988
2005-10-26,14458.13965
2005-10-27,14381.05957
2005-10-28,14215.83008
2005-10-31,14386.37012
2005-11-1,14572.25977
2005-11-2,14597.48047
2005-11-3,14601.58984
2005-11-4,14585.79004
2005-11-7,14365.79004
2005-11-8,14403.2002
2005-11-9,14597.54981
2005-11-10,14633.33008
2005-11-11,14740.59961
2005-11-14,14629.49023
2005-11-15,14627.41016
2005-11-16,14650.54004
2005-11-17,14787.98047
2005-11-18,14883.32031
2005-11-21,14885.57031
2005-11-22,14885.65039
2005-11-23,15062.34961
2005-11-24,15084.38965
2005-11-25,15081.46973
2005-11-28,15100
2005-11-29,15028.75977
2005-11-30,14937.13965
2005-12-1,15068.03027
2005-12-2,15200.37988
2005-12-5,15158.82031
2005-12-6,14990.61035
2005-12-7,15134.9502
2005-12-8,14879.16016
2005-12-9,14910.50977
2005-12-12,14984.40039
2005-12-13,14942.62012
2005-12-14,14976.25977
2005-12-15,15059.01953
2005-12-16,15029.80957
2005-12-19,15182.88965
2005-12-20,15169.16992
2005-12-21,15221.41992
2005-12-22,15182.53027
2005-12-23,15183.58008
2005-12-28,15101.54004
2005-12-29,15045.58984
2005-12-30,14876.42969
2006-1-3,14944.76953
2006-1-4,15200.05957
2006-1-5,15271.12988
2006-1-6,15344.44043
2006-1-9,15547.42969
2006-1-10,15569.91016
2006-1-11,15650.87988
2006-1-12,15719.37012
2006-1-13,15787.96973
2006-1-16,15777.71973
2006-1-17,15576.2002
2006-1-18,15481.20996
2006-1-19,15670.41992
2006-1-20,15662.08008
2006-1-23,15464.76953
2006-1-24,15530.57031
2006-1-25,15520.38965
2006-1-26,15520.07031
2006-1-27,15753.13965
2006-2-1,15742.29981
2006-2-2,15691.69043
2006-2-3,15429.73047
2006-2-6,15548.05957
2006-2-7,15517.00977
2006-2-8,15373.44043
2006-2-9,15413.42969
2006-2-10,15425.9502
2006-2-13,15312.08984
2006-2-14,15420.32031
2006-2-15,15423.25977
2006-2-16,15450.87988
2006-2-17,15475.69043
2006-2-20,15598.66992
2006-2-21,15627.24023
2006-2-22,15635.71973
2006-2-23,15812.53027
2006-2-24,15856.04981
2006-2-27,15949.88965
2006-2-28,15918.48047
2006-3-1,15818.08984
2006-3-2,15882.4502
2006-3-3,15802
2006-3-6,15811.83008
2006-3-7,15602.36035
2006-3-8,15493.08984
2006-3-9,15510.12988
2006-3-10,15445.04981
2006-3-13,15542.07031
2006-3-14,15519.75977
2006-3-15,15720.36035
2006-3-16,15729.04004
2006-3-17,15801.66016
2006-3-20,15929.9502
2006-3-21,15922.75
2006-3-22,15642.80957
2006-3-23,15771.16992
2006-3-24,15716.45996
2006-3-27,15815.87012
2006-3-28,15856.58008
2006-3-29,15745.11035
2006-3-30,15880.69043
2006-3-31,15805.04004
2006-4-3,16063.75
2006-4-4,16100.08984
2006-4-5,16100.08984
2006-4-6,16411.13086
2006-4-7,16471.7793
2006-4-10,16521.58984
2006-4-11,16475.81055
2006-4-12,16310.75977
2006-4-13,16429.44922
2006-4-18,16637.5293
2006-4-19,16830.43945
2006-4-20,16944.33984
2006-4-21,16912.15039
2006-4-24,16705.66992
2006-4-25,16577.76953
2006-4-26,16672.66016
2006-4-27,16742.84961
2006-4-28,16661.30078
2006-5-2,16868.03906
2006-5-3,17026.98047
2006-5-4,17013.92969
2006-5-8,17301.78906
2006-5-9,17133.99023
2006-5-10,17080.58984
2006-5-11,17140.7793
2006-5-12,16901.84961
2006-5-15,16494.83984
2006-5-16,16393.10938
2006-5-17,16615.55078
2006-5-18,16266.51953
2006-5-19,16313.36035
2006-5-22,15805.51953
2006-5-23,15864.55957
2006-5-24,15822.63965
2006-5-25,15696.88965
2006-5-26,15895.09961
2006-5-29,15963.76953
2006-5-30,15857.88965
2006-6-1,15645.26953
2006-6-2,15912.70996
2006-6-5,16016.23047
2006-6-6,15973.11035
2006-6-7,15816.54981
2006-6-8,15450.11035
2006-6-9,15628.69043
2006-6-12,15621.44043
2006-6-13,15234.41992
2006-6-14,15247.91992
2006-6-15,15435.08008
2006-6-16,15842.65039
2006-6-19,15768.86035
2006-6-20,15608.96973
2006-6-21,15659.36035
2006-6-22,15826.7002
2006-6-23,15808.80957
2006-6-26,15804.80957
2006-6-27,15774.7002
2006-6-28,15742.66016
2006-6-29,15865.21973
2006-6-30,16267.62012
2006-7-3,16326.66016
2006-7-4,16368.98047
2006-7-5,16267.17969
2006-7-6,16440.99023
2006-7-7,16459.7793
2006-7-10,16603.81055
2006-7-11,16490.13086
2006-7-12,16522.21094
2006-7-13,16305.48047
2006-7-14,16135.70996
2006-7-17,16064.82031
2006-7-18,16043.94043
2006-7-19,16097.54004
2006-7-20,16472.61914
2006-7-21,16464.17969
2006-7-24,16480.58984
2006-7-25,16583.85938
2006-7-26,16617.24023
2006-7-27,16916.76953
2006-7-28,16955.03906
2006-7-31,16971.33984
2006-8-1,16911.36914
2006-8-2,17032.75
2006-8-3,17048.41992
2006-8-4,16887.80078
2006-8-7,16953.55078
2006-8-8,17048.19922
2006-8-9,17346.58008
2006-8-10,17222.14063
2006-8-11,17249.94922
2006-8-14,17290.00977
2006-8-15,17274.07031
2006-8-16,17451.0293
2006-8-17,17373.05078
2006-8-18,17330.69922
2006-8-21,17007.88086
2006-8-22,17149.75
2006-8-23,17088.39063
2006-8-24,16883.03906
2006-8-25,16955.44922
2006-8-28,16922.28906
2006-8-29,17083.2793
2006-8-30,17284.71094
2006-8-31,17392.26953
2006-9-1,17423.7207
2006-9-4,17513.88086
2006-9-5,17438.80078
2006-9-6,17258.50977
2006-9-7,17096.43945
2006-9-8,17145.75977
2006-9-11,16948.58984
2006-9-12,17075.40039
2006-9-13,17210.03906
2006-9-14,17183.44922
2006-9-15,17237.65039
2006-9-18,17387.21094
2006-9-19,17346.69922
2006-9-20,17512.96094
2006-9-21,17619.9707
2006-9-22,17600.65039
2006-9-25,17546.03906
2006-9-26,17308.08008
2006-9-27,17521.50977
2006-9-28,17530.57031
2006-9-29,17543.05078
2006-10-2,17543.05078
2006-10-3,17606.5293
2006-10-4,17629.21094
2006-10-5,17907.66992
2006-10-6,17903.39063
2006-10-9,17675.24023
2006-10-10,17823.69922
2006-10-11,17862.78906
2006-10-12,17873.08984
2006-10-13,17988.85938
2006-10-16,18010.19922
2006-10-17,18014.83984
2006-10-18,18048.08984
2006-10-19,17986.9707
2006-10-20,18113.55078
2006-10-23,18089.84961
2006-10-24,18153.41016
2006-10-25,18157.93945
2006-10-26,18353.74023
2006-10-27,18297.55078
2006-10-30,18297.55078
2006-10-31,18324.34961
2006-11-1,18453.65039
2006-11-2,18714.7793
2006-11-3,18749.68945
2006-11-6,18936.55078
2006-11-7,18939.31055
2006-11-8,18811.24023
2006-11-9,18952.85938
2006-11-10,18891.14063
2006-11-13,18868.53906
2006-11-14,18878.41992
2006-11-15,19093
2006-11-16,19154.07031
2006-11-17,19182.71094
2006-11-20,18954.63086
2006-11-21,19008.30078
2006-11-22,19250.78906
2006-11-23,19265.32031
2006-11-24,19260.30078
2006-11-27,19204.00977
2006-11-28,18639.5293
2006-11-29,18780.92969
2006-11-30,18960.48047
2006-12-1,18690.82031
2006-12-4,18702.73047
2006-12-5,18944.18945
2006-12-6,19026.35938
2006-12-7,18842.99023
2006-12-8,18739.99023
2006-12-11,18924.66016
2006-12-12,18907.16992
2006-12-13,18718.18945
2006-12-14,18919.40039
2006-12-15,19110.65039
2006-12-18,19192.91016
2006-12-19,18964.55078
2006-12-20,19240.11914
2006-12-21,19222.83984
2006-12-22,19320.51953
2006-12-27,19725.73047
2006-12-28,20001.91016
2006-12-29,19964.7207
2007-1-2,20310.17969
2007-1-3,20413.39063
2007-1-4,20025.58008
2007-1-5,20211.2793
2007-1-8,20029.66016
2007-1-9,19898.08008
2007-1-10,19568.33984
2007-1-11,19385.36914
2007-1-12,19613.41016
2007-1-15,20068.56055
2007-1-16,20027.94922
2007-1-17,20064.57031
2007-1-18,20277.50977
2007-1-19,20327.7207
2007-1-22,20772.2207
2007-1-23,20769.69922
2007-1-24,20821.05078
2007-1-25,20669.83008
2007-1-26,20281.13086
2007-1-29,20236.67969
2007-1-30,20460.46094
2007-1-31,20106.41992
2007-2-1,20430.16016
2007-2-2,20563.67969
2007-2-5,20455.61914
2007-2-6,20655.19922
2007-2-7,20679.68945
2007-2-8,20735.05078
2007-2-9,20677.66016
2007-2-12,20593.41016
2007-2-13,20132.25
2007-2-14,20209.91016
2007-2-15,20538.41992
2007-2-16,20567.91016
2007-2-19,20567.91016
2007-2-21,20651.41992
2007-2-22,20809.23047
2007-2-23,20711.65039
2007-2-26,20507.94922
2007-2-27,20147.86914
2007-2-28,19651.50977
2007-3-1,19346.59961
2007-3-2,19442.00977
2007-3-5,18664.88086
2007-3-6,19058.56055
2007-3-7,18918.64063
2007-3-8,19175.16992
2007-3-9,19134.88086
2007-3-12,19442.41992
2007-3-13,19333.14063
2007-3-14,18836.92969
2007-3-15,18969.43945
2007-3-16,18953.5
2007-3-19,19266.74023
2007-3-20,19356.90039
2007-3-21,19516.41016
2007-3-22,19690.25
2007-3-23,19692.64063
2007-3-26,19765.84961
2007-3-27,19706.78906
2007-3-28,19553.86914
2007-3-29,19821.7793
2007-3-30,19800.92969
2007-4-2,19809.69922
2007-4-3,20002.69922
2007-4-4,20209.71094
2007-4-10,20347.86914
2007-4-11,20449.42969
2007-4-12,20380.21094
2007-4-13,20340.9707
2007-4-16,20757.5293
2007-4-17,20788.60938
2007-4-18,20777.08984
2007-4-19,20299.71094
2007-4-20,20566.58984
2007-4-23,20556.57031
2007-4-24,20572.80078
2007-4-25,20536.7793
2007-4-26,20667.28906
2007-4-27,20526.5
2007-4-30,20318.98047
2007-5-1,20318.98047
2007-5-2,20388.49023
2007-5-3,20681.58008
2007-5-4,20841.08008
